Company,Name,Inches,Screen_Resolution,CPU,RAM,Memory,GPU,OpSys,Weights,Price
HP,HP 14 EB 840G7 i710610U 16G 512G,14 Inches,,Xeon,16 GB,‎SSD,,‎Windows 10 Pro,‎4.6 pounds,"$2,799.99 "
Dell,"Dell Latitude 7000 7430 14"" Touchscreen Convertible 2 in 1 Notebook - Full HD - 1920 x 1080 - Intel Core i5 12th Gen i5-1245U Deca-core (10 Core) 1.60 GHz - 16 GB Total RAM - 16 GB On-Board Memory -",14 Inches,‎1920 x 1080 Pixels,Core i5,16 GB,512 GB,‎Intel Iris Xe Graphics,‎Windows 10 Pro,‎4.8 pounds,"$1,720.87 "
Dell,"2021 Newest Dell Inspiron 3511 Premium Laptop, 15.6 FHD Display, Intel Core i5-1135G7, 8GB DDR4 RAM, 256GB PCIe SSD, Online Meeting Ready, Webcam, WiFi, HDMI, Windows 10 Home, Black",15.6 Inches,‎1920 x 1080 Pixels,Core i5,8 GB,256 GB,‎Intel Iris Xe Graphics,‎Windows 10,‎3.93 pounds,$569.99 
Lenovo,"Lenovo IdeaPad Slim 5 16IRL8 16"" WUXGA Notebook Computer, Intel Core i7-1355U 1.7GHz, 16GB RAM, 1TB SSD, Windows 11 Home, Abyss Blue",16 Inches,‎1920 x 1200 Pixels,Core i7,16 GB,1 TB,,‎Windows 11 Home,‎6.2 pounds,
HP,"HP Pavilion Gaming 15-Inch Laptop, Intel Core i5-9300H, NVIDIA GeForce GTX 1650, 12GB RAM, 512GB SSD, Windows 10 (15-dk0042nr, Black) (Renewed)",15.6 Inches,‎1920 x 1080,Core i5 Family,12 GB,512 GB,‎NVIDIA GeForce GTX 1650,‎Windows 10 Home,‎4.92 pounds,From $823.01
Dell,"Dell Latitude 9410 14"" 2 in 1 Notebook - Intel Core i7 i7-10610U 1.8GHz",14 Inches,,Core i7,,,,,‎2.99 pounds,$845.00 
Lenovo,"Lenovo IdeaPad 3i 15.6"" FHD Gaming Laptop 2022, 11th Gen Intel i5-11300H(up to 4.4GHz), 16GB RAM 1TB NVMe SSD, GeForce GTX 1650, USB-A&C RJ45, Windows 11",15.6 Inches,‎1920 x 1080 Pixels,Core i5,16 GB,1 TB,‎Intel Iris Xe Graphics,‎Windows 11 Home,‎4.96 pounds,$810.00 
Intel,"Intel SSDSA2CW120G3 2.5"" SATA SSD 120GB 3GBS Intel Laptop Hard Drive",2.5 Inches,,,3 GB,120 GB,,,‎13 ounces,$58.68 
HP,"HP 2022 Newest Notebook 15 Laptop, 15.6"" Full HD Screen, Intel Celeron N4020 Processor, 16GB DDR4 Memory, 1TB SSD, Online Meeting Ready, Webcam, Type-C, RJ-45, HDMI, Windows 10 Home, Black",15.6 Inches,‎1920 x 1080 Pixels,Celeron,16 GB,‎1 TB SSD,‎Intel UHD Graphics 600,‎Windows 10,‎3.92 pounds,$470.00 
HP,"HP EliteBook x360 1040 G7 14"" Touchscreen 2 in 1 Notebook - Intel Core i7 (10th Gen) i7-10710U Hexa-core (6 Core) 1.10 GHz - 16 GB RAM - 256 GB SSD - Intel UHD Graphics Premium - in-Plane Switchi",14 Inches,,Core i7,16 GB,256 GB,‎Intel UHD Graphics Premium,‎Windows 10 Pro,‎4.7 pounds,"From $2,399.00"
Lenovo,"Lenovo IdeaPad 11.6"" Laptop Intel Celeron 2GB Ram 32GB Flash (Mineral Gray)",11.6 Inches,,,2 GB,32 GB,‎Intel HD Graphics 500,‎Windows 10,‎1 pounds,
Lenovo,"Lenovo IdeaPad 1 14 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Win 11 in S Mode, Cloud Grey",14 Inches,‎1366 x 768 Pixels,Celeron N4020,4 GB,64 GB,‎Intel UHD Graphics 600,‎Windows 11,‎4.4 pounds,
ASUS,"Asus TUF FX505DT Gaming Laptop, 15.6” Full HD, AMD Ryzen 7 R7-3750H Processor, GeForce GTX 1650 Graphics, 8GB DDR4, 256GB PCIe SSD, Gigabit Wi-Fi 5, Windows 10 Home, FX505DT-WB72, RGB Keyboard",15.6 Inches,‎1920x1080 Pixels,AMD Ryzen 7 3750H,8 GB,256 GB,‎NVIDIA GeForce GTX 1650,‎Windows 10,‎5.1 pounds,$819.99 
Dell,"Dell 2023 Inspiron 7000 14"" FHD+ IPS Touch 2-in-1 Convertible Laptop 6-Core AMD Ryzen 5 5625U AMD Radeon Graphics 8GB RAM DDR4 256GB NVMe SSD HDMI USB-C WiFi AX Backlit KB Fingerprint Windows 11 Home",14 Inches,‎1920 x 1080 Pixels,Ryzen 5,8 GB,256 GB,‎AMD Radeon Graphics,‎Windows 11 Home,‎6 pounds,
Lenovo,"Lenovo ThinkPad P14s Gen 3 21J50013US 14"" Mobile Workstation - WUXGA - 1920 x 1200 - AMD Ryzen 7 PRO 6850U Octa-core (8 Core) 2.70 GHz - 32 GB Total RAM - 32 GB On-Board Memory - 1 TB SSD - Black",14 Inches,‎1920 x 1200 Pixels,Ryzen 7,32 GB,1 TB,‎AMD Radeon 680M Graphics,‎Windows 11,‎4.97 pounds,"$1,227.95 "
Dell,"Dell Latitude 5000 5430 14"" Notebook - Full HD - 1920 x 1080 - Intel Core i7 12th Gen i7-1265U Deca-core (10 Core) 1.80 GHz - 16 GB Total RAM - 512 GB SSD - Gray",14 Inches,‎1920 x 1080 Pixels,Core i7,16 GB,512 GB,‎Intel Iris Xe Graphics,‎Windows 10 Pro,‎5.3 pounds,"$1,383.38 "
HP,"HP Laptop 14 inch HD Screen, Intel Celeron N4020 Processor, 4GB DDR4 Memory, 64GB eMMC, Webcam Bluetooth,1-Year Microsoft 365, Online Class/Online Meeting, Windows 10 Home S, iMei 64GB Micro SD Card",14 Inches,,‎1.1 GHz,4 GB,64 MB,,‎Windows 10 S,‎3.96 pounds,$225.00 
Lenovo,"Lenovo ThinkPad P1 Gen 5 Laptop (2022 Model), 16.0"" IPS 165Hz, Intel 12th Gen i7-12800H, NVIDIA GeForce RTX 3070 Ti 8GB, 32GB RAM, 1TB SSD, Windows 11 Pro (21DC002SUS)",16 Inches,‎2560x1600 Pixels,Core i7,32 GB,1 TB,‎NVIDIA GeForce RTX 3070 Ti,‎Windows 11 Pro,‎4 pounds,"$2,329.99 "
Acer,"Acer TravelMate Vero V15-51 TMV15-51-57PP 15.6"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 11th Gen i5-1155G7 Quad-core (4 Core) 2.50 GHz - 16 GB Total RAM - 512 GB SSD - Black",15.6 Inches,‎1920 x 1080 Pixels,Core i5,16 GB,512 GB,‎Intel Iris Xe Graphics,‎Windows 11 Pro,‎6.7 pounds,$761.08 
Dell,"Dell Inspiron 17 3793, i3793-5841BLK-PUS, 10th Generation Intel Core i5-1035G1, 17.3-Inch FHD (1920 X 1080), 8GB x 1 DDR4 2666MHz, 1 TB 5400 RPM, Tray Load DVD Drive",17.3 Inches,‎1920x1080,Core i5,8 GB,1 TB,‎Intel HD Graphics 620,‎Windows 10 Home,‎7.88 pounds,From $999.00
Dell,"Dell Inspiron 1545 15.6-Inch Jet Black Laptop - Up to 4 Hours 34 Minutes of Battery Life, MS Home and Student Software Included (Windows 7 Home Premium) [Discontinued By Manufacturer]",15.6 Inches,,Intel Pentium Dual-Core,4 GB,250 GB,‎Intel GMA 4500M,‎Windows 7,‎8.7 pounds,
Microsoft,"Microsoft Surface Laptop Studio - 14.4"" Touchscreen - Intel® Core™ i5 - 16GB Memory - 512GB SSD - Platinum",12.3 Inches,‎2400 x 1600 Pixels,Intel Core i5,16 GB,256 GB,‎Intel Iris Xe Graphics,‎Windows 11 Home,‎5.62 pounds,"From $1,225.00"
Dell,"Dell Latitude 7410 14"" Notebook - Full HD - 1920 x 1080 - Core i5 i5-10210U 10th Gen 1.6GHz Quad-core (4 Core) - 8GB RAM - 256GB SSD",14 Inches,‎1920 x 1080 Pixels,Intel Core i5,8 GB,256 GB,‎Intel UHD Graphics,‎Windows 10 Pro,‎4.9 pounds,$699.99 
SAMSUNG,"Samsung - Plus 2-in-1 12.2"" Touch-Screen Chromebook - Intel Celeron - 4GB Memory - 32GB eMMC Flash Memory - Stealth Silver",12.2 Inches,‎1920x1080,8032,4 GB,‎Emmc,‎Intel HD Graphics 615,‎Chrome OS,‎2.91 pounds,From $137.77
HP,"HP Spectre x360 Home & Business 2-in-1 Laptop (Intel i7-1165G7 4-Core, 16GB RAM, 512GB PCIe SSD, Intel Iris Xe, 15.6"" Touch 4K Ultra HD (3840x2160), Active Pen, Fingerprint, Win 11 Pro) (Renewed)",15.6 Inches,‎3840 x 2160 Pixels,Core i7,16 GB,512 GB,‎Intel Iris Xe Graphics,‎Windows 11 Pro,‎4.5 pounds,
MSI,"MSI GS76 Stealth Gaming Laptop: 17.3"" 300Hz FHD 1080p Display, Intel Core i7-11800H, NVIDIA GeForce RTX 3080, 32GB, 1TB SSD, Thunderbolt 4, WiFi 6, Win10, Black (11UH-029)",17.3 Inches,‎1920 x 1080 Pixels,Core i7 Family,32 GB,‎SSD,,‎Microsoft Windows 10 Professional (64bit),‎5.4 pounds,"$3,099.00 "
Sony,"Sony VAIO VPC-EB23FM/BI 15.5"" Notebook (2.26GHz Intel Core i3-350M 4GB RAM 320GB HDD DL DVD-RW Microsoft Windows 7 Home Premium 64-bit)",15.5 Inches,,Intel Core 2 Duo,4 GB,320 GB,‎Intel Integrated Graphics,‎Windows 7,‎5.9 pounds,
HP,"HP 15-af159nr Laptop With 15.6 Touch Screen AMD Quad-Core A6-5200 Processor, 4GB RAM 750GB HDD, Windows 10",15.6 Inches,‎1366 x 768,AMD A Series,4 GB,750 GB,‎AMD Radeon HD 8400 graphics,‎Windows 10,‎7 pounds,
Dell,"2019 Dell G3 Gaming Laptop Computer| 15.6"" FHD Screen| 9th Gen Intel Quad-Core i5-9300H up to 4.1GHz| 8GB DDR4| 512GB PCIE SSD| GeForce GTX 1660 Ti 6GB| USB 3.0| HDMI| Windows 10",15.6 Inches,‎1920x1080,Core i5,8 GB,512 GB,‎NVIDIA GeForce GTX 1660Ti,‎Windows 10,‎5.18 pounds,From $899.00
Dell,"Dell Newest Inspiron 5515 Laptop, 15.6"" FHD Touchscreen, AMD Ryzen 7 5700U 8-Core Processor, 32GB RAM, 1TB SSD, Backlit KB, HDMI, Webcam, Wi-Fi, FP Reader, Windows 11 Home",15.6 Inches,‎1920 x 1080 Pixels,Ryzen 7,32 GB,1 TB,‎AMD Radeon Graphics,‎Windows 11 Home,‎6 pounds,$699.99 
Lenovo,"Lenovo ThinkBook 15p G2 ITH 21B1001LUS 15.6"" Notebook - UHD - 3840 x 2160 - Intel Core i7 11th Gen i7-11800H Octa-core (8 Core) 2.30 GHz - 16 GB RAM - 512 GB SSD - Mineral Gray",15.6 Inches,‎3840 x 2160 Pixels,Core i7 Family,16 GB,512 GB,‎NVIDIA GeForce GTX 1650,‎Windows 11 Pro,‎4.19 pounds,"$1,369.49 "
SAMSUNG,"Samsung Electronics XE500C13 Chromebook 3 2GB RAM 16GB SSD Laptop, 11.6""",11.6 Inches,‎1366 x 768 Pixels,Intel Celeron D,2 GB,16 GB,‎Intel HD Graphics,‎Chrome OS,‎2.54 pounds,$290.00 
Dell,"Dell Latitude 7000 7520 15.6"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 11th Gen i5-1145G7 Quad-core (4 Core) 2.60 GHz - 16 GB RAM - 256 GB SSD - Black",15.6 Inches,‎1920 x 1080 Pixels,Core i5 Family,16 GB,256 GB,‎Intel Iris Xe Graphics,‎Windows 10 Pro,‎3.4 pounds,"$1,765.68 "
Acer,"Acer Dell Latitude 7000 7420 14"" Notebook - Full HD - 1920 x 1080 - Intel Core i7 11th Gen i7-1165G7 Quad-core (4 Core) 2.80 GHz - 16 GB RAM - 512 GB SSD - Black",14 Inches,‎1920 x 1080 Pixels,Core i7 Family,16 GB,512 GB,‎Intel Iris Xe Graphics,‎Windows 10 Pro,‎3.6 pounds,"$1,504.32 "
Lenovo,"Lenovo ThinkPad P14s Gen 1 20S40024US 14"" No Mobile Workstation - Full HD - 1920 x 1080 - Intel Core i5 (10th Gen) i5-10310U Quad-core (4 Core) 1.6GHz - 16GB RAM - 512GB SSD - Glossy Black",14 Inches,‎1920 x 1080,Intel Core i5,16 GB,‎SSD,‎Intel HD Graphics 400,‎Windows 10 Pro,‎3 pounds,"$1,285.00 "
Lenovo,Lenovo 21A0003YUS Ts Thinkpad P14s G2 R5 Pro 5650syst Amd 2.3g 16gb 512gb Ssd Nts W10p,,,,16 GB,‎SSD,‎AMD Radeon R5,‎Windows 10 Pro,‎4.9 pounds,
Intel,Intel Latitude E5430 E5530 Laptop Processor SR0XA Core i5 3340M 2.7GHz 650Mhz,,,Core i5,,,,,,
HP,"2022 HP High Performance Business Laptop - 15.6"" FHD IPS Touchscreen - 11th Intel i7-1165G7 w/ Iris Xe Graphics - 32GB DDR4 - 1TB NVMe SSD - WiFi Bluetooth HDMI -Win 10 Pro w/ 32GB USB Drive",15.6 Inches,‎1920 x 1080 Pixels,Core i7 Family,32 GB,1 TB,‎Intel Iris Xe Graphics,‎Windows 10 Pro,‎3.75 pounds,
Lenovo,"2022 Lenovo ThinkPad T14 Gen 3 14"" WUXGA IPS Laptop AMD Ryzen 7 Pro 6850U Radeon 680M Graphics 16GB DDR5 RAM 2TB NVMe SSD Fingerprint Reader Backlit Keyboard WiFi 6E Windows 10 Pro w/ RATZK 32GB USB",14 Inches,‎1920 x 1200 Pixels,Ryzen 7,16 GB,2 TB,‎AMD Radeon 680M Graphics,‎Windows 10 Pro,‎7 pounds,"$1,699.00 "
HP,"HP 11.6 Intel Celeron N4000,Laptop",11.6 Inches,‎1366x768 Pixels,Celeron N4000,4 GB,64 GB,‎Intel UHD Graphics,‎Windows 10 S,‎3.87 pounds,$269.99 
Alienware,"Alienware AW15R3-0012SLV Laptop (6th Generation i5, 8GB RAM, 1TB HDD) NVIDIA GeForce GTX1060",15.6 Inches,‎1920X1080 Pixels,Core i5,8 GB,1000 GB,‎NVIDIA GeForce GTX 1060,‎Windows 10,‎8 pounds,"$1,999.44 "
Lenovo,"Lenovo ThinkPad X1 Carbon Gen 9 20XW004CUS 14"" Touchscreen Ultrabook - WUXGA - 1920 x 1200 - Intel Core i5 i5-1145G7 Quad-core (4 Core) 2.60 GHz - 16 GB RAM - 512 GB SSD - Black - Windows 10 Pro",14 Inches,‎1920 x 1200 Pixels,Core i5,16 GB,512 GB,,‎Windows 10 Pro,‎5 pounds,"$2,077.27 "
HP,"HP ZBook Power G9 15.6"" Mobile Workstation - Full HD - 1920 x 1080 - Intel Core i9 12th Gen i9-12900H Tetradeca-core (14 Core) 2.50 GHz - 64 GB Total RAM - 1 TB SSD",15.6 Inches,‎1920 x 1080 Pixels,Core i9,64 GB,1 TB,‎NVIDIA Intel RTX A2000 Iris Xe Graphics,‎Windows 11 Pro,‎6.4 pounds,
Lenovo,"Lenovo - Yoga 3 2-in-1 14"" Touch-Screen Laptop - Intel Core i5 - 8GB - 256GB SSD - Black",14 Inches,,Core i5,‎8 GB DDR3L,256 GB,‎Intel HD Graphics 5500,‎Windows 8,‎3.52 pounds,$899.00 
Acer,"Acer Predator Helios 300 Gaming Laptop PC, 17.3"" Full HD 144Hz 3ms IPS Display, Intel i7-9750H, GeForce RTX 2070 Max-Q, 16GB DDR4, 512GB PCIe NVMe SSD, RGB Backlit Keyboard, PH317-53-79KB",17.3 Inches,‎1920 x 1080 Pixels,Core i7 Family,16 GB,512 GB,‎NVIDIA GeForce RTX 2070,‎Windows 10 Home,‎6.39 pounds,"From $2,299.00"
Dell,"Dell Inspiron 15 3000 3525 Business Laptop 15.6"" FHD 120Hz WVA Anti-Glare Narrow Border Display AMD Ryzen 5000 Series Octa-Core Ryzen 7 5825U 16GB RAM 512GB SSD HDMI MaxxAudio Win11 Carbon Black",15.6 Inches,‎1920 x 1080 Pixels,AMD R Series,16 GB,512 GB,‎Integrated AMD Radeon Graphics,‎Windows 11,‎3.71 pounds,
Lenovo,"Lenovo ThinkPad T470s Laptop with Intel Core i7-6600U, 8GB DDR4 RAM, 256GB SSD, Windows 7 Pro - 14"" FHD IPS Display - Black - 20JS0004US",14 Inches,‎1920x1080 Pixels,Core i7,8 GB,256 GB,‎HD 520 Graphics,‎Windows 7 Professional,‎2.91 pounds,$219.00 
HP,"HP EliteBook 830 G6 Laptop - 13.3"" FHD IR CAM - 1.6 GHz Intel Core i5-8365U Quad-Core - 256GB DSSD - 8GB - Win10 pro",13.3 Inches,‎1920 x 1080 Pixels,Intel Core 2 Quad,8 GB,256 GB,‎Intel UHD Graphics 620,‎Windows 10 Pro,‎2.9 pounds,
HP,"HP EliteBook 840 G9 14"" Notebook - WUXGA - 1920 x 1200 - Intel Core i5 12th Gen i5-1245U Deca-core (10 Core) - 16 GB Total RAM - 256 GB SSD - Silver",14 Inches,‎1920 x 1200 Pixels,Core i5,16 GB,256 GB,‎Intel Iris Xe Graphics,‎Windows 11 Pro,‎4.7 pounds,"$1,478.79 "
HP,"HP Pavilion 15.6"" FHD Touchscreen Laptop, 12th Gen 10-Core Intel i5-1235U, 16GB DDR4 1TB NVMe SSD, Iris Xe Graphics, HDMI Webcam WiFi-6 Bluetooth Backlit Keyboard, Windows 10 Home, COU 32GB USB",15.6 Inches,‎1920 x 1080 Pixels,Core i5 Family,16 GB,1 TB,‎Intel Iris Xe Graphics,‎Windows 10 Home,‎7.9 pounds,
MSI,"MSI Bravo 15 15.6"" 144Hz Gaming Laptop: AMD Ryzen R7-5800H, RX 5500M, 16GB, 512GB NVMe SSD, Win11 (B5DD-244)",15.6 Inches,‎1920x1080 Pixels,Ryzen 7,16 GB,512 GB,,‎Windows 11,‎8.23 pounds,$851.57 
HP,"HP Elite x360 1040 G9 14"" Touchscreen Convertible 2 in 1 Notebook - WUXGA - 1920 x 1200 - Intel Core i5 12th Gen i5-1235U Deca-core (10 Core) - 16 GB Total RAM - 256 GB SSD",14 Inches,‎1920 x 1200 Pixels,Core i5,16 GB,256 GB,‎Intel Iris Xe Graphics,‎Windows 11 Pro,‎4.85 pounds,"$1,712.99 "
ASUS,"ASUS ExpertBook B5 Thin & Light Business Laptop, 13.3” FHD OLED, Intel Core i7-1165G7, 512GB SSD, 16GB RAM, All-Day Battery, Enterprise-Grade Video Conference, NumberPad, Win 10 Pro, B5302CEA-XH74",13.3 Inches,‎1920 x 1080 Pixels,Intel Core i7-1165G7,16 GB,512 GB,‎Intel Iris Xe Graphics,‎Windows 10 Pro,‎2.43 pounds,"$1,140.13 "
Acer,"Acer Chromebook 314 CB314-1H-C66Z 14&quot; HD Notebook Computer, Intel Celeron N4000 1.10GHz, 4GB RAM, 32GB Flash Storage, Chrome OS, Pure Silver",14 Inches,,Celeron N4000,4 GB,32 GB,‎NVIDIA GeForce RTX 3060,‎Windows 10 Home,‎5.4 pounds,$188.00 
Acer,"Acer Swift 3 Thin & Light Laptop 16.1"" Full HD IPS 100% sRGB Intel Core i7-11370H Intel Iris Xe Graphics 16GB LPDDR4X 512GB SSD Wi-Fi 6 Fingerprint Reader Back-lit KB SF316-51-740H",16.1 Inches,‎1920 x 1080 Pixels,Intel Core i7,16 GB,512 GB,,‎Windows 10 Home,‎3.75 pounds,$999.99 
Dell,"Dell Latitude 7000 7330 13.3"" Notebook - Full HD - 1920 x 1080 - Intel Core i7 12th Gen i7-1255U Deca-core (10 Core) 1.70 GHz - 16 GB Total RAM - 16 GB On-Board Memory - 512 GB SSD - Carbon Fiber -",13.3 Inches,‎1920 x 1080 Pixels,Core i7,16 GB,512 GB,‎Intel Iris Xe Graphics,‎Windows 10 Pro,‎4.42 pounds,"$1,883.52 "
LG,LG Gram 16Z90Q-N.APB7U1 - Intel Core i7 1260P / 2.1 GHz - Evo - Win 11 Pro - Iris Xe Graphics - 16 GB RAM - 1 TB SSD NVMe,16,,Core i7,16 GB,1 TB,,‎Windows 11 Pro,‎5 pounds,"$1,359.99 "
Dell,"Dell Inspiron Premium 11.6"" HD Laptop, AMD Dual-Core A6 Processor, 4GB DDR4, 32GB SSD, AMD Radeon R4, MaxxAudio, Bluetooth, WiFi, HDMI, USB 3.0, Webcam, with 1 Year Office 365, Win 10, only 2.93 lbs",11.6 Inches,‎HD anti-glare LED Backlight Screen,AMD A Series,4 GB,32 GB,‎AMD Radeon R4,‎Windows 10 Home,‎2.93 pounds,$349.00 
HP,"HP 15-dy1036nr 10th Gen Intel Core i5-1035G1, 15.6-Inch FHD Laptop, Natural Silver",15.6 Inches,‎1920 x 1080 Pixels,Core i5,8 GB,256 GB,‎Intel UHD Graphics,‎Windows 10 Home,‎3.75 pounds,$417.77 
HP,"2022 HP 17.3"" FHD IPS Laptop Computer, 11th Intel Core i5-1135G7 Processor, 32GB RAM, 1TB SSD, Backlit Keyboard, Intel Iris Xe Graphics, HD Webcam, Windows 10 Pro, Silver, w/ 32GB Business USB Card",17.3 Inches,‎1920 x 1080 Pixels,Intel Core i5-1135G7,32 GB,1 TB,‎Intel Iris Xe Graphics,‎Windows 10 Pro,‎5.3 pounds,From $790.93
Dell,"Dell Precision 7000 7760 Workstation Laptop (2021) | 17.3"" 4K | Core Xeon W - 1TB SSD - 32GB RAM - RTX A4000 | 6 Cores @ 4.9 GHz - 11th Gen CPU - 8GB GDDR6 Win 10 Pro",17.3 Inches,‎3840x2160 MP,Intel Xeon,32 GB,1000 GB,‎Nvidia RTX A4000,‎Windows 10 Pro,‎6.65 pounds,
Lenovo,"Lenovo 2023 IdeaPad 5i 15.6"" FHD IPS Touchscreen Laptop Intel Quad-Core i7-1165G7 12GB DDR4 512GB M.2 NVMe SSD Iris Xe Graphics HDMI WiFi AX BT USB-C Fingerprint Backlit Blue Windows 11 w/RE USB",15.6 Inches,‎1920 x 1080 Pixels,Intel Core i7-1165G7,12 GB,512 GB,‎Intel Iris Xe Graphics,‎Windows 11 Home,‎3.87 pounds,
HP,"HP 15-Inch HD Touchscreen Laptop, 10th Gen Intel Core i5-1035G1, 8 GB SDRAM, 512 GB Solid-State Drive, Windows 10 Home (15-dy1020nr, Natural Silver), 15-15.99 inches",15 Inches,‎1366 x 768,Core i5 Family,8 GB,512 GB,,‎Windows 10,‎4.4 pounds,$484.06 
HP,"HP 17.3"" FHD Laptop, AMD Ryzen 5 5500U (Beat i5-10500) 6-Core up to 4.0GHz, 8GB RAM, 256GB NVMe SSD, USB-C, Numeric Keypad, Fingerprint, HDMI, Webcam, WiFi, Win 10S, Natural Silver",17.3 Inches,‎1920 x 1080 Pixels,AMD Ryzen 5 5500U,8 GB,256 GB,‎AMD Radeon™ graphics,‎Windows 10,‎5.25 pounds,$515.00 
HP,"HP Envy 13” Thin Laptop W/ Fingerprint Reader, FHD Touchscreen, Intel Core i7-8565U, 8GB SDRAM, 256GB SSD, Windows 10 Home (13-aq0005nr, Natural Silver)",13.3 Inches,‎1920 x 1080 Pixels,Intel Core i7,8 GB,256 GB,‎Intel UHD Graphics 620,‎Windows 10 Home,‎5.05 pounds,$799.99 
HP,"HP Chromebook 11-inch Laptop - MediaTek - MT8183 - 4 GB RAM - 32 GB eMMC Storage - 11.6-inch HD Display - with Chrome OS™ - (11a-na0010nr, 2020 model)",11.6 Inches,‎1361 x 768 Pixels,MediaTek MT8183,4 GB,‎Embedded MultiMediaCard,‎MediaTek,‎Chrome OS,‎2.36 pounds,$168.97 
Acer,"Acer Chromebook Spin 314 Convertible Laptop | Intel Pentium Silver N6000 | 14"" HD Corning Gorilla Glass Touch Display | 8GB LPDDR4X | 128GB eMMC | Intel Wi-Fi 6 AX201 | Chrome OS | CP314-1H-P1Q5",14 Inches,‎1366x768 Pixels,Pentium,8 GB,128 GB,‎Intel UHD Graphics,‎Chrome OS,‎3.42 pounds,$399.99 
Lenovo,"Lenovo ThinkPad T490s Laptop, Intel Core i5-8365U, 8GB RAM, 256GB SSD, Windows 10 Pro 64-bit (20NX003AUS)",14 Inches,‎1920 x 1080 Pixels,Core i5,8 GB,256 GB,‎Intel UHD Graphics 620,‎Windows 10 Pro 64-bit,‎4.5 pounds,$879.99 
Acer,"Acer Swift 3-14"" Laptop Intel Core i5-1240P 1.70GHz 16GB RAM 512GB SSD W11H",14 Inches,,,16 GB,512 GB,,,,$679.99 
MSI,"MSI STEALTH1713019 17.3"" I9-13900H/16/1T/4070/W11 Laptop",17.3 Inches,‎2560 x 1440 Pixels,Core i9,32 GB,1 TB,,‎Windows 11 Home,‎12.62 pounds,"$2,499.00 "
HP,"HP EliteBook 840 G8 14"" Notebook - Intel Core i7 11th Gen i7-1165G7 Quad-core (4 Core) - 16 GB RAM - 256 GB SSD - Windows 10 Pro - in-Plane Switching (IPS) Technology - English Keyboard",14 Inches,,Core i7,16 GB,‎SSD,,‎Windows 10 Pro,‎4.7 pounds,"$1,529.99 "
MSI,"MSI 2023 M16 Creator 16"" QHD+ (2560x1600) Laptop 8-Core 11th Intel i7-11800H 16GB DDR4 1TB NVMe SSD NVIDIA GeForce RTX 3050 4GB WiFi AX HDMI Backlit KB Webcam Hi-Res Audio Windows 10 Home w/RE USB",16 Inches,‎2560x1600 Pixels,Core i7 Family,16 GB,1 TB,‎NVIDIA GeForce RTX 3050,‎Windows 10,‎6 pounds,
HP,"HP Chromebook 14"" Laptop, Intel Celeron N4120 Processor, Intel UHD Graphics 600, 4 GB RAM, 64 GB SSD, Chrome OS (14a-na0230nr, Mineral Silver)",14 Inches,‎1366 x 768 Pixels,Celeron N4020,4 GB,‎SSD,‎Intel UHD Graphics 600,‎Chrome OS,‎3.19 pounds,From $359.99
Razer,"Razer Blade Stealth 13 Ultrabook Gaming Laptop: Intel Core i7-1065G7 4 Core, NVIDIA GeForce GTX 1650 Max-Q, 13.3"" FHD 1080p 60Hz, 16GB RAM, 512GB SSD, CNC Aluminum, Chroma RGB, Thunderbolt 3, Black",13.3 Inches,‎1920 x 1080 Pixels,Core i7 Family,16 GB,512 GB,‎NVIDIA GeForce GTX 1650,‎Windows 10,‎3.1 pounds,"From $2,299.99"
Acer,"Acer - Nitro 5 17.3"" Gaming Laptop - Intel Core i5 - 8GB Memory - NVIDIA GeForce GTX 1650 Ti 4GB - 512GB SSD - FHD IPS Display - Obsidian Black",17.3 Inches,‎1920 x 1080 Pixels,Core i5,8 GB,512 GB,‎NVIDIA GeForce GTX 1650 Ti,‎Windows 10,‎8.68 pounds,$889.00 
Dell,"Dell Latitude 7000 7330 13.3"" Notebook - Full HD - 1920 x 1080 - Intel Core i7 12th Gen i7-1255U Deca-core (10 Core) 1.70 GHz - 16 GB Total RAM - 16 GB On-Board Memory - 512 GB SSD - Carbon Fiber -",13.3 Inches,‎1920 x 1080 Pixels,Core i7,16 GB,512 GB,‎Intel Iris Xe Graphics,‎Windows 10 Pro,‎4.42 pounds,"$1,648.78 "
Best Notebooks,"Best Notebooks New Inspiron16 i7620-7648GRE-PUS 16.0"" 4K UHD+ OLED Touch-Screen Laptop 12th Gen i7-1260P GeForce MX550 FP Reader Active Pen (1TB SSD|16GB RAM|Win 11 PRO)",16 Inches,,Intel Core i7,16 GB,1 TB,,,,
Lenovo,"Lenovo 2022 IdeaPad Gaming 3 Gaming Laptop, 15.6"" FHD IPS 120Hz, AMD 6-Core Ryzen 5 5600H (Beat i7-1255U), GeForce GTX 1650, 16GB RAM, 1TB PCIe SSD, USB-C, RJ45, Backlit KB, SPS HDMI Cable, Win 11",15.6 Inches,‎1920 x 1080 Pixels,Ryzen 5,16 GB,1 TB,‎NVIDIA GeForce GTX 1650,‎Windows 11,‎8 pounds,$689.99 
