Company,Name,Inches,Screen_Resolution,CPU,RAM,Memory,GPU,OpSys,Weights,Price
Microsoft,"Microsoft Surface Laptop 5 13.5"" Touchscreen Notebook - Intel Core i7 12th Gen i7-1265U - Intel Evo Platform - 16 GB Total RAM - 512 GB SSD - Sandstone -  Window 10 Pro RBI-00062","13.5""",2256 x 1504,Intel Core i7 12th Gen,16GB,512 GB,Intel Iris Xe Graphics,Windows 10 Pro,,"$1,770.99"
,"Lenovo ThinkPad X1 Carbon 20XW004QUS 14"" Laptop i5-1135G7 8GB 256GB SSD W10P",No,,Intel Core i5 11th Gen,8GB,256 GB,,Windows 10 Pro,,"$1,724.99"
HP,"HP 16.0"" ZBook Intel Core i7-1365U (1.8 GHz) - 16GB Memory - 512 GB SSD - NVIDIA RTX A500 - Windows 11 Pro Notebook Mobile Workstation","16.0""",1920 x 1200,Intel Core i7 13th Gen,16GB,512 GB,"NVIDIA RTX A500 (2048-Core, 60 W TGP)",Windows 11 Pro,3.88 lb / 1.76 kg,"$2,179.00"
,"Lenovo ThinkPad T14s 20WM005KUS 14"" Laptop i5-1145G7 8GB 256GB SSD W10P",No,,Intel Core i5 11th Gen,8GB,256 GB,,Windows 10 Pro,,"$1,794.50"
,15.6 Inch IPS Sceren Windows 10 Pro Fingerprint Locks Intel 16GB RAM 256GB RAM Dual WiFi 2.4G/5.0G Laptop,"15.6""",,Intel Celeron,16GB,256 GB,,Windows 10 Pro,,$320.00
MSI,"MSI Laptop Intel Core i7 11th Gen 11800H (2.30GHz) 16GB Memory 1 TB NVMe SSD NVIDIA GeForce RTX 3060 Laptop GPU 16.0"" Windows 10 Pro 64-bit Creator Z16 Fujiwara Hiroshi Limited Edition A11UE-226","16.0""",2560 x 1600,Intel Core i7 11th Gen,16GB,1 TB NVMe,NVIDIA GeForce RTX 3060 Laptop GPU,Windows 10 Pro 64-bit,4.84 lbs.,"$2,083.00"
ASUS,"ASUS ZenBook Pro 15 OLED Laptop 15.6"" FHD Touch Display, AMD Ryzen 7 5800H CPU, NVIDIA GeForce RTX 3050 Ti GPU, 16GB RAM, 512GB PCIe SSD, Windows 11 Pro, Pine Grey, UM535QE-XH71T","15.6""",1920 x 1080,AMD Ryzen 7 5000 Series,16GB,512 GB PCIe,NVIDIA GeForce RTX 3050 Ti Laptop GPU,Windows 11 Pro 64-bit,4.41 lbs.,$943.99
MSI,"MSI Laptop Creator M16 Intel Core i7 11th Gen 11800H (2.30GHz) 16GB Memory 512 GB NVMe SSD NVIDIA GeForce RTX 3050 Ti Laptop GPU 16.0"" Windows 10 Pro 64-bit Creator M16 A11UD-671","16.0""",2560 x 1600,Intel Core i7 11th Gen,16GB,512 GB NVMe,NVIDIA GeForce RTX 3050 Ti Laptop GPU,Windows 10 Pro 64-bit,4.97 lbs.,$950.00
Lenovo,"Lenovo 100e Windows 2nd Gen 81M8002FUS 11.6"" Netbook - HD - 1366 x 768 - Intel Celeron N4000 Dual-core (2 Core) 1.10 GHz - 4 GB Total RAM - 4 GB On-board Memory - 128 GB Flash Memory - Black - In","11.6""",1366 x 768,,4GB,128 GB,,Windows 10 Pro,,$369.99
ASUS,"ASUS ZenBook Pro 15 OLED Laptop 15.6"" FHD Touch Display, AMD Ryzen 7 5800H CPU, NVIDIA GeForce RTX 3050 Ti GPU, 16GB RAM, 1TB PCIe SSD, Windows 11 Pro, Pine Grey, UM535QE-NH71T","15.6""",1920 x 1080,AMD Ryzen 7 5000 Series,16GB,1 TB PCIe,NVIDIA GeForce RTX 3050 Ti Laptop GPU,Windows 11 Pro 64-bit,4.41 lbs.,"$1,189.99"
ASUS,"ASUS ZenBook Pro Duo 15.6"" OLED 4K Touchscreen Intel Core i9 12th Gen 12900H (2.50GHz) 32GB Memory 1 TB PCIe SSD NVIDIA GeForce RTX 3070 Ti   Windows 11 Pro 64-bit UX582ZW-XB99T","15.6"" 4K / UHD",3840 x 2160,Intel Core i9 12th Gen,32GB,1 TB PCIe,NVIDIA GeForce RTX 3070 Ti Laptop GPU,Windows 11 Pro 64-bit,5.16 lbs.,"$2,379.99"
HP,"HP EliteBook 840 G3 Laptop Intel Core i5 6th Gen 6300U (2.40 GHz) 16 GB Memory 256 GB SSD Intel HD Graphics 520 14.0"" Windows 10 Pro 64-bit","14.0""",1366 x 768,Intel Core i5 6th Gen,16GB,256 GB,Intel HD Graphics 520,Windows 10 Pro 64-bit,3.40 lbs.,$194.99
DELL,"Dell Latitude 7400 Intel Core i7 8th Gen 8665U (up to 4.80 GHz) 32 GB RAM 256 GB SSD Intel HD Graphics 620 14.0"" Touchscreen 1920 x 1080 Windows 11 Pro","14.0""",1920 x 1080,Intel Core i7 8th Gen,32GB,256 GB,Intel UHD Graphics 620,Windows 11 Pro 64-bit,3.6 lbs,$419.99
DELL,"DELL Laptop Latitude 5490 Intel Core i5 8th Gen 8350U (1.70GHz) 16GB Memory 256 GB SSD Intel UHD Graphics 620 14.0"" Windows 10 Pro","14.0""",1366 x 768,Intel Core i5 8th Gen,16GB,256 GB,Intel UHD Graphics 620,Windows 10 Pro,3.5 lbs,$204.99
Lenovo,"Lenovo Grade A Laptop ThinkPad T460 Intel Core i5 6th Gen 6300U (2.40GHz) 8GB Memory 256 GB SSD Intel HD Graphics 520 14.0"" Windows 10 Pro 64-bit","14.0""",1360 x 768,Intel Core i5 6th Gen,8GB,256 GB,Intel HD Graphics 520,Windows 10 Pro 64-bit,4.2 Pounds,$162.99
DELL,"DELL Laptop Latitude 5400 Intel Core i5 8th Gen 8365U (1.60GHz) 16GB Memory 512 GB NVMe SSD Intel UHD Graphics 620 14.0"" FHD Windows 10 Pro 64-bit","14.0""",1920 x 1080,Intel Core i5 8th Gen,16GB,512 GB NVMe,Intel UHD Graphics 620,Windows 10 Pro 64-bit,,$379.99
Lenovo,"Lenovo Laptop ThinkPad T480s Intel Core i5 8th Gen 8350U (1.70GHz) 16GB Memory 256 GB SSD Intel UHD Graphics 620 14.0"" Windows 10 Pro","14.0""",1920 x 1080,Intel Core i5 8th Gen,16GB,256 GB,Intel UHD Graphics 620,Windows 10 Pro,2.91 lbs,$259.99
DELL,"DELL Laptop Latitude 5400 Intel Core i5 8th Gen 8365U (1.60GHz) 16 GB Memory 512 GB SSD Intel UHD Graphics 620 14.0"" HD Windows 10 Pro 64-bit","14.0""",1366 x 768,Intel Core i5 8th Gen,16GB,512 GB,Intel UHD Graphics 620,Windows 10 Pro 64-bit,3.26 lbs,$254.99
DELL,"DELL Laptop Latitude 5480 Intel Core i5 6th Gen 6300U (2.40GHz) 16GB Memory 256 GB SSD Intel HD Graphics 520 14.0"" Windows 10 Pro 64-bit 6R2TF","14.0""",1366 x 768,Intel Core i5 6th Gen,16GB,256 GB,Intel HD Graphics 520,Windows 10 Pro 64-bit,,$204.99
HP,"HP Laptop EliteBook 840 G5 Intel Core i5 7th Gen 7300U (2.60GHz) 16GB Memory 256 GB SSD Intel UHD Graphics 620 14.0"" Windows 10 Pro","14.0""",1920 x 1080,Intel Core i5 7th Gen,16GB,256 GB,Intel UHD Graphics 620,Windows 10 Pro,3.26 lbs,$254.99
DELL,"DELL Laptop Latitude 7390 Intel Core i5 8th Gen 8350U (1.70GHz) 16GB Memory 256 GB SSD Intel UHD Graphics 620 13.3"" Touchscreen Windows 10 Pro","13.3""",1920 x 1080,Intel Core i5 8th Gen,16GB,256 GB,Intel UHD Graphics 620,Windows 10 Pro,2.9 lbs,$229.99
DELL,"DELL Notebooks Precision 15 7540 Intel Core i9 9th Gen 9980HK (2.40GHz) 32GB Memory 1 TB SSD NVIDIA Quadro T2000 15.6"" Windows 10 Pro","15.6""",,Intel Core i9 9th Gen,32GB,1 TB,NVIDIA Quadro T2000,Windows 10 Pro,,$799.99
Lenovo,"Lenovo Laptop ThinkPad T470s Intel Core i7 6th Gen 6600U (2.60GHz) 12GB Memory 512 GB SSD Intel HD Graphics 520 14.0"" Windows 10 Pro","14.0""",1920 x 1080,Intel Core i7 6th Gen,12GB,512 GB,Intel HD Graphics 520,Windows 10 Pro,2.9 lbs,$274.99
DELL,"DELL Laptop Latitude 3400 Intel Core i5 8th Gen 8265U (1.60GHz) 16GB Memory 256 GB SSD Intel UHD Graphics 620 14.0"" Windows 10 Pro","14.0""",1920 x 1080,Intel Core i5 8th Gen,16GB,256 GB,Intel UHD Graphics 620,Windows 10 Pro,3.68 lbs,$229.99
DELL,"DELL Laptop Latitude 7490 Intel Core i5 8th Gen 8350U (1.70GHz) 16GB Memory 256 GB PCIe SSD Intel UHD Graphics 620 14.0"" Windows 10 Pro 64-bit","14.0""",1920 x 1080,Intel Core i5 8th Gen,16GB,256 GB PCIe,Intel UHD Graphics 620,Windows 10 Pro 64-bit,3.11 lbs.,$274.99
HP,"HP A Grade Laptop Intel Core i5 7th Gen 7300U (2.60GHz) 16GB Memory 512 GB SSD Intel HD Graphics 620 14.0"" Windows 10 Pro 64-bit 840 G5","14.0""",1920 x 1080,Intel Core i5 7th Gen,16GB,512 GB,Intel HD Graphics 620,Windows 10 Pro 64-bit,,$449.99
HP,"HP ZBook 15 G3 15.6"" 1920x1080 Full HD Mobile Workstation PC, Intel Core i7-6820HQ 2.70GHz, 8GB DDR4 RAM, 256GB SSD, Win-10 Pro x64, NVIDIA Quadro M1000M","15.6""",1920 x 1080,Intel Core i7 6th Gen,8GB,256 GB,NVIDIA Quadro M1000M,Windows 10 Pro,5 - 5.9 lbs.,$549.99
Lenovo,"Lenovo Laptop Intel Core i7 8th Gen 8650U (1.90GHz) 16GB Memory 1 TB SSD 14.0"" Windows 10 Pro 64-bit X1 Carbon","14.0""",1920 x 1080,Intel Core i7 8th Gen,16GB,1 TB,,Windows 10 Pro 64-bit,,$678.99
Lenovo,"Lenovo Grade A Laptop ThinkPad Intel Core i7 8th Gen 8650U (1.90GHz) 16GB Memory 1 TB SSD Intel UHD Graphics 620 14.0"" Touchscreen Windows 11 Pro 64-bit X1 Carbon G6","14.0""",1920 x 1080,Intel Core i7 8th Gen,16GB,1 TB,Intel UHD Graphics 620,Windows 11 Pro 64-bit,,$749.99
HP,"HP Grade A Laptop EliteBook AMD Ryzen 5 PRO 3500U (2.10GHz) 16GB Memory 256 GB SSD 14.0"" Windows 10 Pro 64-bit 745 G6","14.0""",1920 x 1080,AMD Ryzen 5 PRO,16GB,256 GB,,Windows 10 Pro 64-bit,,$319.99
Lenovo,"Lenovo Grade A Laptop ThinkPad Intel Core i5 8th Gen 8350U (1.70GHz) 8GB Memory 256 GB SSD Intel UHD Graphics 620 12.5"" Windows 11 Pro 64-bit X280","12.5""",1920 x 1080,Intel Core i5 8th Gen,8GB,256 GB,Intel UHD Graphics 620,Windows 11 Pro 64-bit,,$319.99
HP,"HP Grade A Laptop EliteBook 830 G5 Intel Core i5 8th Gen 8350U (1.70GHz) 16GB Memory 256 GB SSD Intel UHD Graphics 620 13.3"" Windows 11 Pro 64-bit","13.3""",1920 x 1080,Intel Core i5 8th Gen,16GB,256 GB,Intel UHD Graphics 620,Windows 11 Pro 64-bit,,$339.99
HP,"HP Grade A Laptop EliteBook Intel Core i5 8th Gen 8350U (1.70GHz) 16GB Memory 512 GB SSD Intel UHD Graphics 620 13.3"" Windows 10 Pro 64-bit 830 G5","13.3""",1920 x 1080,Intel Core i5 8th Gen,16GB,512 GB,Intel UHD Graphics 620,Windows 10 Pro 64-bit,,$361.99
HP,"HP Grade A Laptop EliteBook Intel Core i5 8th Gen 8350U (1.70GHz) 16GB Memory 256 GB PCIe SSD Intel UHD Graphics 620 14.0"" Windows 10 Pro 64-bit 840 G5","14.0""",1920 x 1080,Intel Core i5 8th Gen,16GB,256 GB PCIe,Intel UHD Graphics 620,Windows 10 Pro 64-bit,,$467.99
DELL,"DELL Grade A Laptop XPS 15 Intel Core i7 8th Gen 8705G (3.10GHz) 16GB Memory 512 GB SSD AMD Radeon RX Vega M GL 15.6"" Touchscreen Windows 11 Pro 64-bit 9570","15.6""",1920 x 1080,Intel Core i7 8th Gen,16GB,512 GB,AMD Radeon RX Vega M GL,Windows 11 Pro 64-bit,,$889.99
HP,"HP Grade A Laptop EliteBook Intel Core i5 8th Gen 8350U (1.70GHz) 16GB Memory 512 GB PCIe SSD Intel UHD Graphics 620 14.0"" Windows 10 Pro 64-bit 840 G5","14.0""",1920 x 1080,Intel Core i5 8th Gen,16GB,512 GB PCIe,Intel UHD Graphics 620,Windows 10 Pro 64-bit,,$504.99
HP,"HP Grade A Laptop EliteBook Intel Core i5 8th Gen 8350U (1.70GHz) 16GB Memory 512 GB SSD Intel UHD Graphics 620 13.3"" Windows 10 Pro 64-bit 830 G5","13.3""",1920 x 1080,Intel Core i5 8th Gen,16GB,512 GB,Intel UHD Graphics 620,Windows 10 Pro 64-bit,,$371.99
DELL,"DELL Latitude E5470 Laptop Intel Core i5 6th Gen 6300U (2.40 GHz) 8 GB Memory 256 GB SSD 14.0"" Windows 10 Pro 64-bit Grade B","14.0""",1366 x 768,Intel Core i5 6th Gen,8GB,256 GB,Integrated Graphics,Windows 10 Pro 64-bit,3.88 lbs.,$137.98
Lenovo,"Lenovo Grade B Laptop ThinkPad Intel Core i5 8th Gen 8350U (1.70GHz) 8GB Memory 256 GB SSD Intel UHD Graphics 620 12.5"" Windows 11 Pro 64-bit X280","12.5""",1920 x 1080,Intel Core i5 8th Gen,8GB,256 GB,Intel UHD Graphics 620,Windows 11 Pro 64-bit,,$279.99
HP,"HP Grade A Laptop Intel Core i5 6th Gen 6300U (2.40GHz) 16GB Memory 500 GB SSD 14.0"" Windows 10 Pro 64-Bit 840 G3","14.0""",1366 x 768,Intel Core i5 6th Gen,16GB,500 GB,,Windows 10 Pro 64-Bit,,$349.99
DELL,"DELL Grade A Laptop Latitude Intel Core i7 8th Gen 8665U (1.90GHz) 32GB Memory 1 TB SSD Intel UHD Graphics 15.6"" Windows 11 Pro 64-bit 5500","15.6""",1920 x 1080,Intel Core i7 8th Gen,32GB,1 TB,Intel UHD Graphics,Windows 11 Pro 64-bit,4.03 lbs.,$829.99
DELL,"DELL Grade A Laptop XPS 15 Intel Core i5 8th Gen 8300H (2.30GHz) 16GB Memory 512 GB SSD NVIDIA GeForce GTX 1050 15.6"" Windows 11 Pro 64-bit 9570","15.6""",1920 x 1080,Intel Core i5 8th Gen,16GB,512 GB,NVIDIA GeForce GTX 1050,Windows 11 Pro 64-bit,,$729.99
HP,"HP Grade A Laptop EliteBook Intel Core i7 8th Gen 8665U (1.90GHz) 32GB Memory 2 TB M.2 NVMe SSD Intel UHD Graphics 14.0"" Windows 11 Pro 64-bit 840 G6","14.0""",1920 x 1080,Intel Core i7 8th Gen,32GB,2 TB M.2 NVMe,Intel UHD Graphics,Windows 11 Pro 64-bit,,$799.99
HP,"HP Grade A Laptop EliteBook 840 G4 Intel Core i5 7th Gen 7200U (2.50GHz) 32GB Memory 1 TB SSD Intel HD Graphics 620 14.0"" Touchscreen Windows 10 Pro 64-bit","14.0""",1920 x 1080,Intel Core i5 7th Gen,32GB,1 TB,Intel HD Graphics 620,Windows 10 Pro 64-bit,,$446.99
HP,"HP Grade A Laptop EliteBook Intel Core i7 8th Gen 8665U (1.90GHz) 32GB Memory 1 TB SSD Intel UHD Graphics 13.3"" Touchscreen Windows 11 Pro 64-bit 830 G6","13.3""",1920 x 1080,Intel Core i7 8th Gen,32GB,1 TB,Intel UHD Graphics,Windows 11 Pro 64-bit,,$580.99
Lenovo,"Lenovo Grade A Laptop ThinkPad Intel Core i5 6th Gen 6300U (2.40GHz) 16GB Memory 1 TB SSD Intel HD Graphics 520 14.0"" Windows 10 Pro 64-bit T470","14.0""",1366 x 768,Intel Core i5 6th Gen,16GB,1 TB,Intel HD Graphics 520,Windows 10 Pro 64-bit,,$399.99
DELL,"DELL Latitude Laptop Intel Core i5 8th Gen 8350U (1.70 GHz) 16 GB Memory 512 GB SSD Intel UHD Graphics 620 13.3"" Windows 10 Pro 64-bit Grade A","13.3""",1920 x 1080,Intel Core i5 8th Gen,16GB,512 GB,Intel UHD Graphics 620,Windows 10 Pro 64-bit,3.12,$384.99
DELL,"DELL Grade A Laptop Latitude Intel Core i7 8th Gen 8850H (2.60GHz) 32GB Memory 512 GB SSD Intel UHD Graphics 630 14.0"" Windows 11 Pro 64-bit 5491","14.0""",1920 x 1080,Intel Core i7 8th Gen,32GB,512 GB,Intel UHD Graphics 630,Windows 11 Pro 64-bit,,$609.99
HP,"HP Grade A Laptop EliteBook Intel Core i7 8th Gen 8650U (1.90GHz) 16GB Memory 512 GB PCIe SSD Intel UHD Graphics 620 14.0"" Windows 10 Pro 64-bit 840 G5","14.0""",1920 x 1080,Intel Core i7 8th Gen,16GB,512 GB PCIe,Intel UHD Graphics 620,Windows 10 Pro 64-bit,,$627.99
HP,"HP Grade A Laptop EliteBook Intel Core i7 8th Gen 8665U (1.90GHz) 32GB Memory 512 GB SSD Intel UHD Graphics 13.3"" Touchscreen Windows 10 Pro 64-bit 830 G6","13.3""",1920 x 1080,Intel Core i7 8th Gen,32GB,512 GB,Intel UHD Graphics,Windows 10 Pro 64-bit,,$547.99
Lenovo,"Lenovo Grade A Laptop ThinkPad Intel Core i5 6th Gen 6300U (2.40GHz) 16GB Memory 512 GB SSD Intel HD Graphics 520 15.6"" Windows 10 Pro 64-bit T570","15.6""",1920 x 1080,Intel Core i5 6th Gen,16GB,512 GB,Intel HD Graphics 520,Windows 10 Pro 64-bit,,$509.99
HP,"HP Grade A Laptop EliteBook Intel Core i7 8th Gen 8665U (1.90GHz) 16GB Memory 512 GB SSD Intel UHD Graphics 13.3"" Windows 10 Pro 64-bit 830 G6","13.3""",1920 x 1080,Intel Core i7 8th Gen,16GB,512 GB,Intel UHD Graphics,Windows 10 Pro 64-bit,,$451.99
DELL,"DELL Grade A Laptop Latitude Intel Core i7 8th Gen 8665U (1.90GHz) 32GB Memory 256 GB SSD Intel UHD Graphics 14.0"" Touchscreen Windows 11 Pro 64-bit 7400","14.0""",1920 x 1080,Intel Core i7 8th Gen,32GB,256 GB,Intel UHD Graphics,Windows 11 Pro 64-bit,,$589.99
DELL,"DELL Grade A Laptop Latitude Intel Core i5 8th Gen 8350U (1.70GHz) 16GB Memory 256 GB SSD Intel UHD Graphics 620 14.0"" Windows 11 Pro 64-bit 5490","14.0""",1920 x 1080,Intel Core i5 8th Gen,16GB,256 GB,Intel UHD Graphics 620,Windows 11 Pro 64-bit,,$365.99
Lenovo,"Lenovo Grade A Laptop ThinkPad Intel Core i7 11th Gen 1165G7 (2.80GHz) 32GB Memory 1 TB M.2 NVMe SSD Intel Iris Xe Graphics 15.6"" Windows 11 Pro 64-bit E15 Gen 2","15.6""",1920 x 1080,Intel Core i7 11th Gen,32GB,1 TB M.2 NVMe,Intel Iris Xe Graphics,Windows 11 Pro 64-bit,,"$1,150.99"
Lenovo,"Lenovo Grade A Laptop ThinkPad Intel Core i5 8th Gen 8350U (1.70GHz) 16GB Memory 512 GB SSD Intel UHD Graphics 620 14.0"" Windows 10 Pro 64-bit T480","14.0""",1920 x 1080,Intel Core i5 8th Gen,16GB,512 GB,Intel UHD Graphics 620,Windows 10 Pro 64-bit,,$469.99
DELL,"DELL Laptop Intel Core i5 8th Gen 8250U (1.60GHz) 16GB Memory 512 GB M.2 SSD 14.0"" Windows 10 Pro 64bit 7490","14.0""",1920 x 1080,Intel Core i5 8th Gen,16GB,512 GB M.2,,Windows 10 Pro 64bit,,$504.99
HP,"HP Grade A Laptop EliteBook Intel Core i7 6th Gen 6500U (2.50GHz) 16GB Memory 512 GB SSD Intel HD Graphics 520 14.0"" Windows 10 Pro 64-bit 840 G3","14.0""",1366 x 768,Intel Core i7 6th Gen,16GB,512 GB,Intel HD Graphics 520,Windows 10 Pro 64-bit,,$533.99
Lenovo,"Lenovo Grade A Laptop ThinkPad Intel Core i5 8th Gen 8250U (1.60GHz) 16GB Memory 512 GB SSD Intel UHD Graphics 620 15.6"" Windows 11 Pro 64-bit T580","15.6""",1920 x 1080,Intel Core i5 8th Gen,16GB,512 GB,Intel UHD Graphics 620,Windows 11 Pro 64-bit,,$629.99
DELL,"DELL Grade B Laptop Latitude Intel Core i5 8th Gen 8350U (1.70GHz) 8GB Memory 256 GB SSD Intel UHD Graphics 620 13.3"" Windows 11 Pro 64-bit 7390","13.3""",1920 x 1080,Intel Core i5 8th Gen,8GB,256 GB,Intel UHD Graphics 620,Windows 11 Pro 64-bit,,$289.99
DELL,"DELL Grade A Laptop Latitude Intel Core i5 8th Gen 8350U (1.70GHz) 16GB Memory 256 GB SSD Intel UHD Graphics 620 14.0"" Windows 10 Pro 64-bit 7490","14.0""",1920 x 1080,Intel Core i5 8th Gen,16GB,256 GB,Intel UHD Graphics 620,Windows 10 Pro 64-bit,,$483.99
HP,"HP Grade A Laptop EliteBook Intel Core i7 8th Gen 8665U (1.90GHz) 32GB Memory 256 GB SSD Intel UHD Graphics 13.3"" Windows 10 Pro 64-bit 830 G6","13.3""",1920 x 1080,Intel Core i7 8th Gen,32GB,256 GB,Intel UHD Graphics,Windows 10 Pro 64-bit,,$459.99
HP,"HP Grade A Laptop ProBook Intel Core i7 6th Gen 6600U (2.60GHz) 16GB Memory 256 GB SSD Intel HD Graphics 520 15.6"" Windows 10 Pro 64-bit 650 G2","15.6""",1366 x 768,Intel Core i7 6th Gen,16GB,256 GB,Intel HD Graphics 520,Windows 10 Pro 64-bit,,$439.99
HP,"HP Grade A Laptop Intel Core i5 7th Gen 7200U (2.50GHz) 16GB Memory 512 GB SSD Intel HD Graphics 620 14.0"" Windows 10 Pro 64-bit 840 G4","14.0""",1366 x 768,Intel Core i5 7th Gen,16GB,512 GB,Intel HD Graphics 620,Windows 10 Pro 64-bit,,$361.99
DELL,"DELL Grade A Laptop Latitude Intel Core i7 8th Gen 8665U (1.90GHz) 16GB Memory 512 GB SSD Intel UHD Graphics 14.0"" Touchscreen Windows 11 Pro 64-bit 7400","14.0""",1920 x 1080,Intel Core i7 8th Gen,16GB,512 GB,Intel UHD Graphics,Windows 11 Pro 64-bit,,$539.99
DELL,"DELL Grade A Laptop Latitude Intel Core i7 8th Gen 8665U (1.90GHz) 32GB Memory 1 TB SSD Intel UHD Graphics 14.0"" Touchscreen Windows 11 Pro 64-bit 7400","14.0""",1920 x 1080,Intel Core i7 8th Gen,32GB,1 TB,Intel UHD Graphics,Windows 11 Pro 64-bit,,$639.99
DELL,"DELL Grade A Laptop Latitude Intel Core i7 8th Gen 8665U (1.90GHz) 32GB Memory 512 GB SSD Intel UHD Graphics 14.0"" Touchscreen Windows 10 Pro 64-bit 7400","14.0""",1920 x 1080,Intel Core i7 8th Gen,32GB,512 GB,Intel UHD Graphics,Windows 10 Pro 64-bit,,$609.99
HP,"HP Grade A Laptop EliteBook Intel Core i7 8th Gen 8665U (1.90GHz) 32GB Memory 1 TB SSD Intel UHD Graphics 14.0"" Windows 11 Pro 64-bit 840 G6","14.0""",1920 x 1080,Intel Core i7 8th Gen,32GB,1 TB,Intel UHD Graphics,Windows 11 Pro 64-bit,,$669.99
Lenovo,"Lenovo Grade B Laptop ThinkPad Intel Core i5 8th Gen 8250U (1.60GHz) 16GB Memory 256 GB SSD Intel UHD Graphics 620 15.6"" Windows 11 Pro 64-bit T580","15.6""",1920 x 1080,Intel Core i5 8th Gen,16GB,256 GB,Intel UHD Graphics 620,Windows 11 Pro 64-bit,,$519.99
Lenovo,"Lenovo Grade A Laptop ThinkPad Intel Core i3 8th Gen 8130U (2.20GHz) 16GB Memory 256 GB SSD Intel UHD Graphics 620 14.0"" Windows 10 Pro 64-bit L480","14.0""",1366 x 768,Intel Core i3 8th Gen,16GB,256 GB,Intel UHD Graphics 620,Windows 10 Pro 64-bit,,$479.99
Lenovo,"Lenovo Grade A Laptop ThinkPad Intel Core i5 8th Gen 8365U (1.60GHz) 16GB Memory 1 TB SSD Intel UHD Graphics 14.0"" Windows 11 Pro 64-bit T490","14.0""",1920 x 1080,Intel Core i5 8th Gen,16GB,1 TB,Intel UHD Graphics,Windows 11 Pro 64-bit,,$599.99
Lenovo,"Lenovo Grade A Laptop ThinkPad Intel Core i5 11th Gen 1135G7 (2.40GHz) 16GB Memory 512 GB SSD Intel Iris Xe Graphics 14.0"" Windows 11 Pro 64-bit E14","14.0""",1920 x 1080,Intel Core i5 11th Gen,16GB,512 GB,Intel Iris Xe Graphics,Windows 11 Pro 64-bit,,$699.99
DELL,"DELL Grade A Laptop XPS Intel Core i7 8th Gen 8650U (1.90GHz) 16GB Memory 512 GB SSD Intel UHD Graphics 620 14.0"" Windows 10 Pro 64-bit 7490","14.0""",1920 x 1080,Intel Core i7 8th Gen,16GB,512 GB,Intel UHD Graphics 620,Windows 10 Pro 64-bit,,$569.99
DELL,"DELL Grade B Laptop Latitude Intel Core i7 8th Gen 8665U (1.90GHz) 16GB Memory 256 GB SSD Intel UHD Graphics 13.3"" Windows 11 Pro 64-bit 7300","13.3""",1920 x 1080,Intel Core i7 8th Gen,16GB,256 GB,Intel UHD Graphics,Windows 11 Pro 64-bit,,$389.99
DELL,"DELL Grade A Laptop Latitude Intel Core i5 7th Gen 7200U (2.50GHz) 16GB Memory 256 GB SSD Intel HD Graphics 620 15.6"" Windows 10 Pro 64-bit 5590","15.6""",1920 x 1080,Intel Core i5 7th Gen,16GB,256 GB,Intel HD Graphics 620,Windows 10 Pro 64-bit,,$509.99
Lenovo,"Lenovo Grade A Laptop ThinkPad Intel Core i7 8th Gen 8650U (1.90GHz) 32GB Memory 512 GB SSD 15.6"" 4K / UHD Windows 10 Pro 64-bit P52s","15.6"" 4K / UHD",3840 x 2160,Intel Core i7 8th Gen,32GB,512 GB,,Windows 10 Pro 64-bit,,$859.99
HP,"HP Laptop EliteBook 850 G4 Intel Core i5 7th Gen 7200U (2.50GHz) 8 GB Memory 256 GB SSD Intel HD Graphics 620 15.6"" Windows 10 Pro 64-bit Grade A","15.6""",1366 x 768,Intel Core i5 7th Gen,8GB,256 GB,Intel HD Graphics 620,Windows 10 Pro 64-bit,,$429.99
HP,"HP Grade A Laptop EliteBook Intel Core i7 7th Gen 7600U (2.80GHz) 32GB Memory 512 GB SSD Intel HD Graphics 620 15.6"" Windows 10 Pro 64-bit 850 G4","15.6""",1920 x 1080,Intel Core i7 7th Gen,32GB,512 GB,Intel HD Graphics 620,Windows 10 Pro 64-bit,,$619.99
HP,"HP Grade A Laptop EliteBook Intel Core i7 7th Gen 7600U (2.80GHz) 16GB Memory 512 GB SSD Intel HD Graphics 620 15.6"" Windows 10 Pro 64-bit 850 G4","15.6""",1920 x 1080,Intel Core i7 7th Gen,16GB,512 GB,Intel HD Graphics 620,Windows 10 Pro 64-bit,,$549.99
Lenovo,"Lenovo Grade A Laptop Intel Core i7 11th Gen 1165G7 (2.80GHz) 16GB Memory 512 GB SSD Intel Iris Xe Graphics 15.6"" Windows 11 Pro 64-bit ThinkBook 15 G2 ITL","15.6""",1920 x 1080,Intel Core i7 11th Gen,16GB,512 GB,Intel Iris Xe Graphics,Windows 11 Pro 64-bit,,$859.99
DELL,"DELL Grade A Laptop Latitude Intel Core i7 8th Gen 8650U (1.90GHz) 16GB Memory 256 GB SSD Intel UHD Graphics 620 14.0"" Touchscreen Windows 11 Pro 64-bit 7490","14.0""",1920 x 1080,Intel Core i7 8th Gen,16GB,256 GB,Intel UHD Graphics 620,Windows 11 Pro 64-bit,,$542.99
HP,"HP Grade A Laptop EliteBook Intel Core i5 8th Gen 8350U (1.70GHz) 8GB Memory 256 GB SSD Intel UHD Graphics 620 14.0"" Windows 10 Pro 64-bit 840 G5","14.0""",1920 x 1080,Intel Core i5 8th Gen,8GB,256 GB,Intel UHD Graphics 620,Windows 10 Pro 64-bit,,$429.99
